Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
12/9/2008;11:43:00;0.266;0.120;241.760;1.200;0.000;0.000;1.000
12/9/2008;13:23:00;0.240;0.116;240.660;1.000;0.000;0.000;1.000
12/9/2008;15:03:00;0.318;0.218;240.710;1.600;0.000;0.000;0.000
12/9/2008;16:43:00;0.314;0.222;241.970;1.600;0.000;0.000;1.000
12/9/2008;18:23:00;1.004;0.354;239.250;4.600;0.000;1.000;0.000
12/9/2008;20:03:00;2.204;0.118;238.910;9.200;0.000;0.000;18.000
12/9/2008;21:43:00;2.294;0.084;238.860;9.600;2.000;0.000;18.000
12/9/2008;23:23:00;1.018;0.124;242.600;4.200;0.000;0.000;1.000
13/9/2008;01:03:00;0.268;0.054;242.370;1.200;0.000;0.000;1.000
13/9/2008;02:43:00;0.238;0.108;243.650;1.000;0.000;1.000;1.000
13/9/2008;04:23:00;0.270;0.156;240.300;1.200;0.000;1.000;0.000
13/9/2008;06:03:00;0.146;0.000;240.510;0.600;0.000;0.000;1.000
13/9/2008;07:43:00;1.638;0.000;239.030;6.800;0.000;0.000;18.000
13/9/2008;09:23:00;1.212;0.000;240.120;5.000;0.000;0.000;18.000
13/9/2008;11:03:00;1.432;0.000;238.530;6.000;0.000;3.000;18.000
13/9/2008;12:43:00;0.410;0.000;242.150;1.800;0.000;1.000;1.000
13/9/2008;14:23:00;1.022;0.264;242.950;5.000;0.000;0.000;1.000
13/9/2008;16:03:00;5.780;0.426;235.710;24.600;37.000;31.000;17.000
13/9/2008;17:43:00;1.500;0.000;238.980;6.400;0.000;0.000;18.000
13/9/2008;19:23:00;1.420;0.260;239.280;7.200;0.000;12.000;1.000
13/9/2008;21:03:00;1.362;0.050;238.900;5.600;0.000;0.000;18.000
13/9/2008;22:43:00;0.354;0.086;241.680;1.400;0.000;2.000;1.000
14/9/2008;00:23:00;0.324;0.072;242.960;1.400;0.000;0.000;1.000
14/9/2008;02:03:00;0.524;0.060;239.110;2.200;0.000;0.000;0.000
14/9/2008;03:43:00;0.184;0.000;243.530;0.800;0.000;0.000;1.000
14/9/2008;05:23:00;1.988;0.184;240.560;8.200;0.000;2.000;29.000
14/9/2008;07:03:00;0.180;0.000;241.930;0.800;0.000;0.000;1.000
14/9/2008;08:43:00;0.238;0.000;239.590;1.200;0.000;0.000;1.000
14/9/2008;10:23:00;0.240;0.000;242.470;1.200;0.000;0.000;1.000
14/9/2008;12:03:00;3.472;0.544;236.350;15.200;17.000;0.000;25.000
14/9/2008;13:43:00;2.036;0.266;239.590;9.200;3.000;0.000;19.000
14/9/2008;15:23:00;0.776;0.240;241.350;3.600;0.000;1.000;1.000
14/9/2008;17:03:00;0.522;0.086;240.850;2.400;0.000;0.000;0.000
14/9/2008;18:43:00;0.850;0.066;236.590;3.800;0.000;0.000;1.000
14/9/2008;20:23:00;3.666;0.148;236.130;15.800;2.000;0.000;18.000
14/9/2008;22:03:00;3.326;0.060;235.240;14.200;36.000;0.000;1.000
14/9/2008;23:43:00;0.500;0.080;245.100;2.200;0.000;1.000;1.000
15/9/2008;01:23:00;0.510;0.186;242.880;2.400;0.000;1.000;1.000
15/9/2008;03:03:00;0.348;0.000;242.490;1.800;0.000;0.000;0.000
15/9/2008;04:43:00;1.506;0.074;240.560;6.200;0.000;0.000;18.000
15/9/2008;06:23:00;0.560;0.148;238.900;2.600;0.000;0.000;1.000
15/9/2008;08:03:00;1.794;0.068;236.250;7.600;0.000;0.000;18.000
15/9/2008;09:43:00;1.444;0.000;239.830;6.000;0.000;0.000;19.000
15/9/2008;11:23:00;0.470;0.098;241.600;2.200;0.000;2.000;1.000
15/9/2008;13:03:00;0.756;0.076;242.550;3.200;0.000;0.000;1.000
15/9/2008;14:43:00;0.756;0.064;241.560;3.200;0.000;0.000;1.000
15/9/2008;16:23:00;0.580;0.112;242.620;2.600;0.000;0.000;0.000
15/9/2008;18:03:00;1.490;0.096;238.790;6.200;0.000;0.000;18.000
15/9/2008;19:43:00;2.556;0.188;237.610;10.800;0.000;0.000;1.000
15/9/2008;21:23:00;1.920;0.060;240.770;8.000;0.000;0.000;1.000
15/9/2008;23:03:00;0.524;0.284;244.420;2.400;1.000;1.000;0.000
16/9/2008;00:43:00;0.182;0.000;244.130;0.800;0.000;0.000;1.000
16/9/2008;02:23:00;0.360;0.112;243.770;1.800;0.000;0.000;3.000
16/9/2008;04:03:00;0.256;0.090;243.340;1.200;0.000;0.000;1.000
16/9/2008;05:43:00;0.250;0.084;241.920;1.000;0.000;0.000;1.000
16/9/2008;07:23:00;1.514;0.000;240.430;6.200;0.000;0.000;19.000
16/9/2008;09:03:00;1.300;0.000;242.300;5.200;0.000;0.000;18.000
16/9/2008;10:43:00;0.274;0.110;243.180;1.200;0.000;1.000;1.000
16/9/2008;12:23:00;0.264;0.098;240.470;1.200;0.000;1.000;0.000
16/9/2008;14:03:00;0.316;0.000;238.980;1.400;0.000;0.000;1.000
16/9/2008;15:43:00;0.302;0.000;244.560;1.400;0.000;0.000;0.000
16/9/2008;17:23:00;0.306;0.000;238.860;1.400;0.000;0.000;1.000
16/9/2008;19:03:00;0.332;0.062;237.740;1.400;0.000;0.000;1.000
16/9/2008;20:43:00;1.442;0.196;236.340;6.200;0.000;0.000;1.000
16/9/2008;22:23:00;1.780;0.000;243.210;7.200;0.000;0.000;19.000
17/9/2008;00:03:00;0.250;0.140;246.440;1.200;0.000;2.000;1.000
17/9/2008;01:43:00;0.156;0.000;244.200;0.600;0.000;0.000;0.000
17/9/2008;03:23:00;0.324;0.248;243.590;1.600;0.000;0.000;1.000
17/9/2008;05:03:00;1.328;0.124;241.880;5.400;0.000;0.000;19.000
17/9/2008;06:43:00;0.248;0.124;238.870;1.200;0.000;0.000;1.000
17/9/2008;08:23:00;1.340;0.132;243.300;5.400;0.000;0.000;19.000
17/9/2008;10:03:00;1.202;0.000;238.810;5.000;0.000;0.000;19.000
17/9/2008;11:43:00;0.544;0.108;239.050;2.400;0.000;2.000;1.000
17/9/2008;13:23:00;1.174;0.332;241.170;5.000;0.000;1.000;12.000
17/9/2008;15:03:00;0.898;0.238;242.780;3.800;0.000;0.000;12.000
17/9/2008;16:43:00;2.028;0.174;241.090;8.600;0.000;24.000;4.000
17/9/2008;18:23:00;0.226;0.102;240.240;1.000;0.000;0.000;0.000
17/9/2008;20:03:00;1.208;0.206;237.120;5.200;0.000;0.000;1.000
17/9/2008;21:43:00;2.262;0.324;238.250;9.600;0.000;1.000;18.000
17/9/2008;23:23:00;0.386;0.234;241.290;1.800;0.000;0.000;1.000
18/9/2008;01:03:00;0.328;0.240;242.310;1.600;0.000;0.000;0.000
18/9/2008;02:43:00;0.266;0.134;242.070;1.200;0.000;0.000;0.000
18/9/2008;04:23:00;0.158;0.000;241.500;0.600;0.000;0.000;0.000
18/9/2008;06:03:00;0.158;0.000;240.650;0.600;0.000;0.000;0.000
18/9/2008;07:43:00;1.544;0.000;241.320;6.400;1.000;0.000;19.000
18/9/2008;09:23:00;3.498;0.076;236.760;14.600;38.000;0.000;18.000
18/9/2008;11:03:00;0.318;0.232;242.220;1.600;0.000;1.000;1.000
18/9/2008;12:43:00;0.386;0.062;244.460;1.600;0.000;0.000;0.000
18/9/2008;14:23:00;1.278;0.000;240.980;5.200;0.000;0.000;18.000
18/9/2008;16:03:00;0.296;0.000;240.040;1.200;0.000;0.000;1.000
18/9/2008;17:43:00;1.422;0.316;237.930;6.000;0.000;0.000;12.000
18/9/2008;19:23:00;0.758;0.108;238.800;3.200;0.000;0.000;0.000
18/9/2008;21:03:00;2.756;0.296;238.560;11.600;1.000;0.000;18.000
18/9/2008;22:43:00;0.580;0.122;244.060;2.400;0.000;0.000;0.000
19/9/2008;00:23:00;1.412;0.098;241.280;5.800;1.000;1.000;18.000
19/9/2008;02:03:00;0.232;0.096;241.160;1.000;0.000;0.000;0.000
19/9/2008;03:43:00;0.894;0.236;239.720;3.800;0.000;0.000;11.000
19/9/2008;05:23:00;0.794;0.112;241.080;3.200;0.000;0.000;12.000
19/9/2008;07:03:00;2.136;0.000;240.730;8.800;0.000;0.000;19.000
19/9/2008;08:43:00;1.708;0.158;238.060;7.200;0.000;0.000;18.000
19/9/2008;10:23:00;1.270;0.086;238.250;5.200;0.000;0.000;18.000
19/9/2008;12:03:00;0.194;0.000;239.070;0.800;0.000;0.000;0.000
19/9/2008;13:43:00;0.352;0.262;241.870;1.800;0.000;2.000;1.000
19/9/2008;15:23:00;0.598;0.120;242.180;2.400;0.000;2.000;0.000
19/9/2008;17:03:00;1.104;0.136;240.740;4.600;0.000;0.000;12.000
19/9/2008;18:43:00;1.466;0.442;239.470;6.400;0.000;0.000;18.000
19/9/2008;20:23:00;4.640;0.286;236.040;19.600;38.000;0.000;18.000
19/9/2008;22:03:00;1.362;0.144;238.680;5.800;0.000;0.000;1.000
19/9/2008;23:43:00;0.570;0.000;243.270;2.400;0.000;0.000;1.000
20/9/2008;01:23:00;0.618;0.128;242.560;2.600;0.000;0.000;1.000
20/9/2008;03:03:00;0.948;0.112;243.360;3.800;0.000;1.000;1.000
20/9/2008;04:43:00;0.616;0.238;241.350;2.600;0.000;1.000;0.000
20/9/2008;06:23:00;0.262;0.148;241.690;1.200;0.000;0.000;1.000
20/9/2008;08:03:00;1.208;0.000;239.230;5.000;0.000;0.000;19.000
20/9/2008;09:43:00;1.222;0.000;237.880;5.000;0.000;0.000;18.000
20/9/2008;11:23:00;1.468;0.122;240.040;6.000;0.000;0.000;19.000
20/9/2008;13:03:00;2.036;0.164;239.890;8.600;0.000;0.000;18.000
20/9/2008;14:43:00;0.182;0.000;240.210;0.800;0.000;0.000;0.000
20/9/2008;16:23:00;0.242;0.132;241.210;1.200;0.000;1.000;1.000
20/9/2008;18:03:00;0.312;0.238;241.180;1.600;0.000;2.000;1.000
20/9/2008;19:43:00;0.154;0.000;240.480;0.600;0.000;0.000;0.000
20/9/2008;21:23:00;0.228;0.112;240.850;1.000;0.000;0.000;1.000
20/9/2008;23:03:00;0.260;0.140;243.110;1.200;0.000;0.000;1.000
21/9/2008;00:43:00;0.790;0.134;242.720;3.200;0.000;0.000;11.000
21/9/2008;02:23:00;0.158;0.000;242.710;0.600;0.000;0.000;1.000
21/9/2008;04:03:00;0.338;0.260;242.010;1.800;0.000;2.000;1.000
21/9/2008;05:43:00;0.238;0.122;241.490;1.000;0.000;1.000;1.000
21/9/2008;07:23:00;3.318;0.000;237.370;13.800;0.000;0.000;0.000
21/9/2008;09:03:00;1.892;0.204;236.540;8.000;0.000;0.000;28.000
21/9/2008;10:43:00;0.196;0.000;240.280;1.000;0.000;0.000;1.000
21/9/2008;12:23:00;0.688;0.234;240.810;3.000;1.000;0.000;0.000
21/9/2008;14:03:00;1.250;0.000;239.170;5.200;0.000;0.000;18.000
21/9/2008;15:43:00;0.762;0.294;243.660;3.400;1.000;2.000;1.000
21/9/2008;17:23:00;0.224;0.000;245.950;1.000;0.000;0.000;1.000
21/9/2008;19:03:00;1.798;0.248;240.530;7.400;0.000;0.000;18.000
21/9/2008;20:43:00;2.978;0.000;239.040;12.400;1.000;0.000;18.000
21/9/2008;22:23:00;0.472;0.258;241.880;2.200;0.000;0.000;1.000
22/9/2008;00:03:00;0.324;0.126;240.790;1.400;0.000;1.000;1.000
22/9/2008;01:43:00;0.176;0.000;242.660;0.800;0.000;0.000;0.000
22/9/2008;03:23:00;0.228;0.086;241.240;1.000;0.000;0.000;0.000
22/9/2008;05:03:00;0.156;0.000;240.940;0.600;0.000;0.000;1.000
22/9/2008;06:43:00;1.504;0.088;237.000;6.200;0.000;0.000;18.000
22/9/2008;08:23:00;1.394;0.232;240.680;5.800;0.000;0.000;19.000
22/9/2008;10:03:00;1.202;0.000;238.150;5.000;0.000;0.000;18.000
22/9/2008;11:43:00;1.274;0.106;237.040;5.400;0.000;2.000;18.000
22/9/2008;13:23:00;0.236;0.126;239.630;1.000;0.000;2.000;1.000
22/9/2008;15:03:00;0.348;0.240;240.980;1.800;0.000;0.000;1.000
22/9/2008;16:43:00;0.260;0.148;242.730;1.200;0.000;0.000;0.000
22/9/2008;18:23:00;0.492;0.192;241.230;2.200;0.000;0.000;1.000
22/9/2008;20:03:00;0.488;0.000;238.630;2.000;0.000;0.000;0.000
22/9/2008;21:43:00;1.132;0.000;239.080;4.800;1.000;0.000;1.000
22/9/2008;23:23:00;0.436;0.376;243.970;2.400;0.000;2.000;0.000
23/9/2008;01:03:00;0.270;0.128;240.900;1.200;0.000;0.000;1.000
23/9/2008;02:43:00;0.164;0.000;241.630;0.600;0.000;0.000;0.000
23/9/2008;04:23:00;0.164;0.000;241.060;0.800;0.000;0.000;1.000
23/9/2008;06:03:00;0.272;0.122;239.310;1.200;0.000;0.000;1.000
23/9/2008;07:43:00;2.094;0.064;238.770;8.800;0.000;0.000;18.000
23/9/2008;09:23:00;1.416;0.304;236.610;6.000;0.000;1.000;18.000
23/9/2008;11:03:00;1.800;0.570;237.090;8.000;0.000;1.000;1.000
23/9/2008;12:43:00;0.252;0.114;241.880;1.200;0.000;1.000;1.000
23/9/2008;14:23:00;0.412;0.000;241.490;2.000;0.000;0.000;1.000
23/9/2008;16:03:00;0.430;0.074;242.350;2.000;0.000;0.000;1.000
23/9/2008;17:43:00;0.442;0.120;240.670;2.000;0.000;2.000;0.000
23/9/2008;19:23:00;0.162;0.000;240.720;0.600;0.000;0.000;1.000
23/9/2008;21:03:00;1.624;0.210;239.070;6.800;0.000;0.000;1.000
23/9/2008;22:43:00;1.552;0.120;238.270;6.400;0.000;0.000;18.000
24/9/2008;00:23:00;0.442;0.116;242.330;1.800;0.000;0.000;2.000
24/9/2008;02:03:00;0.316;0.000;240.150;1.200;0.000;0.000;1.000
24/9/2008;03:43:00;0.412;0.106;240.390;1.800;0.000;0.000;0.000
24/9/2008;05:23:00;0.400;0.090;239.070;1.600;0.000;1.000;1.000
24/9/2008;07:03:00;1.778;0.092;237.740;7.400;0.000;0.000;18.000
24/9/2008;08:43:00;1.286;0.000;239.380;5.200;1.000;0.000;18.000
24/9/2008;10:23:00;1.234;0.000;241.170;5.000;0.000;0.000;18.000
24/9/2008;12:03:00;1.490;0.078;239.660;6.200;0.000;1.000;19.000
24/9/2008;13:43:00;2.612;0.308;238.060;11.000;0.000;39.000;0.000
24/9/2008;15:23:00;2.408;0.152;238.820;10.000;0.000;38.000;0.000
24/9/2008;17:03:00;0.792;0.134;241.610;3.200;0.000;1.000;11.000
24/9/2008;18:43:00;0.256;0.138;240.830;1.200;0.000;0.000;0.000
24/9/2008;20:23:00;1.390;0.198;239.910;5.800;0.000;1.000;0.000
24/9/2008;22:03:00;1.442;0.046;238.310;6.000;1.000;0.000;18.000
24/9/2008;23:43:00;0.232;0.078;243.340;1.000;0.000;0.000;1.000
25/9/2008;01:23:00;0.328;0.216;238.660;1.600;0.000;1.000;0.000
25/9/2008;03:03:00;0.150;0.000;240.080;0.600;0.000;0.000;1.000
25/9/2008;04:43:00;0.244;0.098;239.420;1.000;0.000;0.000;0.000
25/9/2008;06:23:00;0.230;0.090;240.900;1.000;0.000;2.000;1.000
25/9/2008;08:03:00;1.542;0.046;238.560;6.400;0.000;0.000;18.000
25/9/2008;09:43:00;1.294;0.092;239.550;5.400;0.000;1.000;19.000
25/9/2008;11:23:00;1.278;0.074;239.900;5.200;0.000;0.000;18.000
25/9/2008;13:03:00;0.148;0.000;241.040;0.600;0.000;0.000;1.000
25/9/2008;14:43:00;0.322;0.116;238.950;1.600;0.000;1.000;3.000
25/9/2008;16:23:00;0.914;0.240;241.310;3.800;0.000;0.000;11.000
25/9/2008;18:03:00;0.244;0.110;242.140;1.000;0.000;2.000;1.000
25/9/2008;19:43:00;2.008;0.194;239.190;8.400;0.000;0.000;19.000
25/9/2008;21:23:00;1.512;0.072;239.200;6.200;0.000;0.000;1.000
25/9/2008;23:03:00;1.372;0.144;241.150;5.600;1.000;0.000;19.000
26/9/2008;00:43:00;0.252;0.134;245.690;1.200;0.000;0.000;0.000
26/9/2008;02:23:00;0.254;0.118;240.660;1.200;0.000;0.000;1.000
26/9/2008;04:03:00;0.238;0.106;240.160;1.000;0.000;2.000;0.000
26/9/2008;05:43:00;0.246;0.122;240.110;1.200;0.000;1.000;1.000
26/9/2008;07:23:00;2.370;0.000;235.510;10.000;0.000;0.000;18.000
26/9/2008;09:03:00;1.182;0.000;237.060;5.000;0.000;0.000;18.000
26/9/2008;10:43:00;1.292;0.080;240.950;5.200;0.000;0.000;18.000
26/9/2008;12:23:00;2.026;0.428;238.680;8.600;0.000;0.000;29.000
26/9/2008;14:03:00;0.326;0.228;239.800;1.600;0.000;0.000;0.000
26/9/2008;15:43:00;0.880;0.216;241.660;3.600;0.000;0.000;11.000
26/9/2008;17:23:00;0.804;0.118;242.450;3.200;0.000;0.000;12.000
26/9/2008;19:03:00;5.772;0.570;238.950;24.200;39.000;1.000;8.000
26/9/2008;20:43:00;2.342;0.608;239.500;10.000;0.000;1.000;12.000
26/9/2008;22:23:00;1.942;0.524;240.610;8.200;0.000;0.000;12.000
27/9/2008;00:03:00;0.152;0.000;243.160;0.600;0.000;0.000;1.000
27/9/2008;01:43:00;0.150;0.000;240.540;0.600;0.000;0.000;1.000
27/9/2008;03:23:00;0.244;0.120;239.830;1.000;0.000;0.000;1.000
27/9/2008;05:03:00;0.320;0.228;240.940;1.600;0.000;0.000;0.000
27/9/2008;06:43:00;0.150;0.000;240.270;0.600;0.000;0.000;0.000
27/9/2008;08:23:00;1.276;0.000;238.700;5.200;2.000;0.000;18.000
27/9/2008;10:03:00;3.456;0.080;235.340;14.600;37.000;2.000;17.000
27/9/2008;11:43:00;0.312;0.128;243.140;1.400;0.000;0.000;1.000
27/9/2008;13:23:00;1.442;0.112;242.820;5.800;0.000;0.000;18.000
27/9/2008;15:03:00;0.216;0.000;244.210;0.800;0.000;0.000;1.000
27/9/2008;16:43:00;0.226;0.000;242.960;0.800;0.000;0.000;1.000
27/9/2008;18:23:00;3.854;0.310;239.190;16.000;38.000;2.000;18.000
27/9/2008;20:03:00;3.270;0.178;234.370;13.800;0.000;0.000;17.000
27/9/2008;21:43:00;3.156;0.546;238.150;13.400;0.000;0.000;18.000
27/9/2008;23:23:00;1.948;0.146;239.920;8.200;0.000;0.000;0.000
28/9/2008;01:03:00;2.898;0.068;239.250;12.000;37.000;0.000;1.000
28/9/2008;02:43:00;0.682;0.076;241.020;2.800;0.000;0.000;0.000
28/9/2008;04:23:00;0.702;0.070;240.380;3.000;0.000;1.000;0.000
28/9/2008;06:03:00;0.360;0.242;241.000;1.800;0.000;1.000;0.000
28/9/2008;07:43:00;0.350;0.210;242.920;1.800;0.000;0.000;1.000
28/9/2008;09:23:00;0.254;0.000;242.540;1.000;0.000;0.000;1.000
28/9/2008;11:03:00;0.184;0.000;240.420;0.800;0.000;0.000;1.000
28/9/2008;12:43:00;1.462;0.192;239.760;6.000;0.000;0.000;18.000
28/9/2008;14:23:00;1.570;0.186;238.130;6.600;0.000;0.000;18.000
28/9/2008;16:03:00;1.654;0.090;240.620;6.800;0.000;0.000;19.000
28/9/2008;17:43:00;0.394;0.074;239.710;1.600;0.000;2.000;1.000
28/9/2008;19:23:00;0.762;0.072;240.950;3.200;0.000;1.000;0.000
28/9/2008;21:03:00;5.666;0.000;233.930;24.200;36.000;0.000;17.000
28/9/2008;22:43:00;1.936;0.130;241.050;8.000;0.000;0.000;1.000
29/9/2008;00:23:00;0.332;0.108;239.680;1.400;0.000;0.000;0.000
29/9/2008;02:03:00;0.310;0.082;240.400;1.200;0.000;0.000;0.000
29/9/2008;03:43:00;0.238;0.000;240.820;1.000;0.000;0.000;0.000
29/9/2008;05:23:00;1.008;0.000;239.950;4.600;0.000;0.000;12.000
29/9/2008;07:03:00;1.842;0.220;240.620;7.600;0.000;1.000;18.000
29/9/2008;08:43:00;1.666;0.474;240.730;7.200;0.000;1.000;19.000
29/9/2008;10:23:00;1.688;0.348;239.250;7.200;0.000;0.000;18.000
29/9/2008;12:03:00;1.606;0.130;238.640;6.800;0.000;0.000;18.000
29/9/2008;13:43:00;0.286;0.000;239.220;1.200;0.000;0.000;1.000
29/9/2008;15:23:00;0.618;0.048;240.100;2.800;0.000;0.000;1.000
29/9/2008;17:03:00;0.238;0.000;239.490;1.000;0.000;0.000;1.000
29/9/2008;18:43:00;0.236;0.000;241.110;1.000;0.000;0.000;1.000
29/9/2008;20:23:00;1.410;0.174;240.200;5.800;0.000;0.000;1.000
29/9/2008;22:03:00;2.454;0.244;239.910;10.200;1.000;2.000;19.000
29/9/2008;23:43:00;0.978;0.132;245.170;4.000;0.000;0.000;11.000
30/9/2008;01:23:00;0.338;0.086;241.970;1.400;0.000;0.000;1.000
30/9/2008;03:03:00;0.240;0.000;240.870;1.000;0.000;0.000;1.000
30/9/2008;04:43:00;0.242;0.000;241.960;1.000;0.000;0.000;1.000
30/9/2008;06:23:00;0.348;0.114;241.650;1.400;0.000;0.000;0.000
30/9/2008;08:03:00;2.146;0.212;240.120;9.000;0.000;0.000;19.000
30/9/2008;09:43:00;1.456;0.208;240.150;6.000;0.000;0.000;18.000
30/9/2008;11:23:00;0.386;0.214;239.420;1.800;0.000;2.000;1.000
30/9/2008;13:03:00;0.236;0.000;241.390;1.000;0.000;0.000;1.000
30/9/2008;14:43:00;0.240;0.000;242.400;1.000;0.000;0.000;1.000
30/9/2008;16:23:00;0.344;0.122;238.640;1.400;0.000;0.000;0.000
30/9/2008;18:03:00;0.618;0.124;240.170;2.600;0.000;0.000;0.000
30/9/2008;19:43:00;1.610;0.000;236.270;6.800;0.000;0.000;17.000
30/9/2008;21:23:00;3.288;0.000;239.140;13.800;1.000;0.000;18.000
30/9/2008;23:03:00;0.440;0.000;247.350;1.800;0.000;0.000;1.000
1/10/2008;00:43:00;0.428;0.216;241.800;2.000;0.000;1.000;1.000
1/10/2008;02:23:00;1.142;0.446;241.770;5.000;0.000;1.000;12.000
1/10/2008;04:03:00;0.238;0.000;243.620;1.000;0.000;0.000;1.000
1/10/2008;05:43:00;0.234;0.000;241.400;1.000;0.000;0.000;1.000
1/10/2008;07:23:00;2.952;0.066;238.020;12.400;0.000;0.000;18.000
1/10/2008;09:03:00;1.804;0.178;238.490;7.600;0.000;0.000;26.000
1/10/2008;10:43:00;1.394;0.100;240.440;5.800;0.000;0.000;19.000
1/10/2008;12:23:00;1.442;0.000;238.340;6.000;0.000;0.000;18.000
1/10/2008;14:03:00;2.160;0.126;238.840;9.200;0.000;31.000;1.000
1/10/2008;15:43:00;0.458;0.120;243.960;1.800;0.000;0.000;1.000
1/10/2008;17:23:00;2.556;0.166;240.150;10.600;0.000;37.000;1.000
1/10/2008;19:03:00;0.636;0.072;239.310;2.600;0.000;0.000;1.000
1/10/2008;20:43:00;2.418;0.180;239.740;10.000;0.000;1.000;18.000
1/10/2008;22:23:00;1.516;0.248;244.870;7.800;14.000;2.000;1.000
2/10/2008;00:03:00;1.458;0.184;239.140;6.000;0.000;0.000;18.000
2/10/2008;01:43:00;0.398;0.196;239.480;1.800;0.000;0.000;0.000
2/10/2008;03:23:00;0.332;0.102;242.200;1.400;0.000;0.000;1.000
2/10/2008;05:03:00;0.234;0.000;241.070;1.000;0.000;0.000;0.000
2/10/2008;06:43:00;2.824;0.052;240.650;11.800;0.000;0.000;18.000
2/10/2008;08:23:00;1.388;0.080;241.220;5.600;0.000;1.000;18.000
2/10/2008;10:03:00;1.350;0.074;238.000;5.600;0.000;2.000;18.000
2/10/2008;11:43:00;0.226;0.000;238.760;1.000;0.000;0.000;1.000
2/10/2008;13:23:00;0.236;0.000;240.730;1.000;0.000;0.000;0.000
2/10/2008;15:03:00;0.340;0.102;240.820;1.400;0.000;0.000;1.000
2/10/2008;16:43:00;0.332;0.102;240.820;1.400;0.000;0.000;1.000
2/10/2008;18:23:00;0.326;0.102;240.270;1.400;0.000;0.000;1.000
2/10/2008;20:03:00;1.738;0.084;239.490;7.200;0.000;0.000;18.000
2/10/2008;21:43:00;1.040;0.000;239.980;4.200;0.000;0.000;0.000
2/10/2008;23:23:00;1.994;0.208;240.440;8.200;0.000;1.000;19.000
3/10/2008;01:03:00;0.328;0.078;241.650;1.400;0.000;1.000;1.000
3/10/2008;02:43:00;0.240;0.000;242.950;1.000;0.000;0.000;1.000
3/10/2008;04:23:00;0.256;0.000;240.730;1.200;0.000;0.000;0.000
3/10/2008;06:03:00;0.346;0.104;240.580;1.400;0.000;0.000;1.000
3/10/2008;07:43:00;2.466;0.146;237.780;10.400;1.000;0.000;18.000
3/10/2008;09:23:00;3.662;0.176;236.480;15.400;37.000;0.000;18.000
3/10/2008;11:03:00;1.530;0.186;238.430;6.400;0.000;0.000;18.000
3/10/2008;12:43:00;0.230;0.000;238.280;1.000;0.000;0.000;0.000
3/10/2008;14:23:00;0.244;0.000;243.000;1.000;0.000;0.000;0.000
3/10/2008;16:03:00;0.292;0.000;242.940;1.400;0.000;0.000;1.000
3/10/2008;17:43:00;0.470;0.000;240.260;2.000;0.000;1.000;1.000
3/10/2008;19:23:00;1.656;0.052;236.980;7.000;0.000;0.000;11.000
3/10/2008;21:03:00;3.886;0.326;236.540;16.400;38.000;0.000;1.000
3/10/2008;22:43:00;1.552;0.142;238.960;6.400;0.000;0.000;1.000
4/10/2008;00:23:00;4.298;0.056;235.830;18.200;37.000;0.000;27.000
4/10/2008;02:03:00;1.460;0.106;241.440;6.000;0.000;0.000;18.000
4/10/2008;03:43:00;1.456;0.170;237.710;6.000;0.000;0.000;18.000
4/10/2008;05:23:00;3.834;0.316;236.050;16.200;38.000;2.000;18.000
4/10/2008;07:03:00;1.100;0.262;242.900;4.600;1.000;0.000;11.000
4/10/2008;08:43:00;0.450;0.000;247.970;1.800;0.000;0.000;1.000
4/10/2008;10:23:00;0.600;0.068;239.930;2.400;0.000;0.000;1.000
4/10/2008;12:03:00;1.336;0.070;234.010;5.600;0.000;0.000;17.000
4/10/2008;13:43:00;2.462;0.164;235.720;10.400;0.000;0.000;18.000
4/10/2008;15:23:00;2.106;0.086;239.490;8.800;0.000;0.000;18.000
4/10/2008;17:03:00;1.370;0.286;242.770;5.800;0.000;0.000;1.000
4/10/2008;18:43:00;1.628;0.234;240.380;6.800;0.000;0.000;1.000
4/10/2008;20:23:00;0.534;0.072;243.060;2.200;0.000;0.000;1.000
4/10/2008;22:03:00;0.318;0.074;242.210;1.200;0.000;0.000;1.000
4/10/2008;23:43:00;0.316;0.066;239.450;1.200;0.000;0.000;1.000
5/10/2008;01:23:00;2.080;0.052;238.360;8.600;0.000;0.000;18.000
5/10/2008;03:03:00;0.296;0.000;239.020;1.200;0.000;0.000;0.000
5/10/2008;04:43:00;0.958;0.158;238.030;4.000;1.000;3.000;0.000
5/10/2008;06:23:00;3.284;0.306;236.880;13.800;37.000;1.000;11.000
5/10/2008;08:03:00;0.438;0.242;245.410;2.000;0.000;2.000;0.000
5/10/2008;09:43:00;2.600;0.142;241.140;11.400;0.000;28.000;1.000
5/10/2008;11:23:00;2.018;0.122;238.940;8.400;0.000;0.000;0.000
5/10/2008;13:03:00;2.908;0.326;235.240;12.400;0.000;0.000;18.000
5/10/2008;14:43:00;2.590;0.000;237.690;10.800;0.000;0.000;18.000
5/10/2008;16:23:00;1.854;0.194;240.570;7.600;0.000;0.000;19.000
5/10/2008;18:03:00;0.530;0.358;244.230;2.600;0.000;1.000;0.000
5/10/2008;19:43:00;0.432;0.234;241.090;2.000;0.000;2.000;1.000
5/10/2008;21:23:00;0.430;0.234;241.060;2.000;0.000;2.000;1.000
5/10/2008;23:03:00;0.490;0.324;238.780;2.400;0.000;2.000;1.000
